transaccion_id,fecha_venta,cliente_id,producto_id,estacion_id,cantidad,precio_unitario,importe,canal
4991,2024-05-26 18:51:33,1382,1,5,54.39,1.6317,88.75,pos
4992,2025-12-15 21:38:09,1383,2,65,15.79,1.6262,25.68,app
4993,2024-03-11 18:36:11,322,4,2,32.38,1.7154,55.54,pos
4994,2025-06-18 18:21:29,440,7,72,48.28,0.5721,27.62,web
4995,2026-01-15 22:12:32,921,6,46,26.05,0.4379,11.41,pos
4996,2025-05-17 23:08:56,1108,6,4,45.69,0.4447,20.32,pos
4997,2026-02-17 05:17:22,344,11,52,2.0,23.3193,46.64,pos
4998,2024-06-22 07:30:39,106,1,23,33.89,1.4908,50.52,pos
4999,2025-06-13 01:26:27,489,5,57,6.97,1.0734,7.48,pos
5000,2026-03-01 06:35:33,933,1,37,60.0,1.597,95.82,pos
5001,2024-02-24 17:19:59,790,4,26,41.53,1.6012,66.5,web
5002,2024-06-13 12:23:51,1071,2,51,50.66,1.6083,81.48,pos
5003,2025-07-19 09:51:27,714,6,36,16.5,0.4554,7.51,web
5004,2024-10-23 15:13:37,1327,3,37,19.21,1.5197,29.19,pos
5005,2025-12-18 17:17:03,166,9,1,26.52,0.9825,26.06,pos
5006,2025-12-16 19:15:42,397,7,7,51.15,0.554,28.34,web
5007,2026-03-18 10:20:15,318,8,13,29.87,1.1469,34.26,pos
5008,2025-02-25 10:56:58,1238,4,40,57.66,1.5916,91.77,web
5009,2024-11-25 16:40:35,856,2,51,49.75,1.5793,78.57,web
5010,2026-01-16 10:52:00,785,5,41,6.19,1.0218,6.32,pos
5011,2024-05-06 06:52:40,849,11,41,1.0,22.7942,22.79,web
5012,2025-11-25 10:18:10,75,11,4,2.0,20.9219,41.84,pos
5013,2025-10-14 07:47:27,,6,63,23.56,0.4241,9.99,pos
5014,2025-04-14 03:06:58,1273,6,69,47.65,0.4819,22.96,pos
5015,2025-05-13 15:37:26,193,11,22,2.0,22.0558,44.11,pos
5016,2026-02-09 12:08:08,924,4,14,57.97,1.6705,96.84,pos
5017,2025-04-21 23:37:34,,12,31,3.0,4.8521,14.56,pos
5018,2024-09-24 20:34:56,758,12,67,1.0,4.8345,4.83,pos
5019,2025-06-23 20:48:51,1024,2,14,57.12,1.8235,104.16,app
5020,2025-12-23 17:00:48,426,6,14,55.34,0.4344,24.04,pos
5021,2025-10-01 11:35:38,1016,12,8,1.0,4.288,4.29,pos
5022,2024-02-21 17:24:12,,12,10,1.0,4.8328,4.83,pos
5023,2026-01-22 19:01:51,608,5,27,3.66,1.1316,4.14,pos
5024,2025-08-06 02:29:29,427,4,47,36.89,1.5095,55.69,pos
5025,2024-10-05 10:06:43,1121,11,64,1.0,23.0966,23.1,pos
5026,2024-05-27 00:21:21,1479,2,35,52.29,1.8135,94.83,pos
5027,2025-06-29 06:22:28,196,8,17,21.24,1.2324,26.18,web
5028,2025-07-22 08:05:43,,12,40,3.0,4.4018,13.21,pos
5029,2024-08-08 03:23:31,504,6,37,42.07,0.4251,17.88,pos
5030,2024-02-25 04:42:34,1484,6,31,10.36,0.4432,4.59,pos
5031,2024-06-29 01:57:53,1256,1,1,29.65,1.5887,47.1,web
5032,2024-07-29 00:47:31,1300,3,26,29.74,1.4816,44.06,pos
5033,2025-08-04 01:29:57,1362,4,29,33.4,1.7366,58.0,pos
5034,2026-03-01 21:19:40,1137,2,68,57.36,1.7053,97.82,app
5035,2025-11-12 14:09:22,798,10,72,1.0,23.1752,23.18,pos
5036,2025-07-12 13:50:20,428,4,68,15.18,1.6521,25.08,app
5037,2024-07-14 09:10:45,796,1,37,15.55,1.4885,23.15,app
5038,2025-07-29 04:41:25,,8,41,5.39,1.1832,6.38,app
5039,2025-06-23 01:28:08,1057,10,5,3.0,24.5909,73.77,pos
5040,2025-09-08 13:40:47,1018,12,18,1.0,4.2854,4.29,pos
5041,2024-03-06 10:45:09,38,1,52,28.15,1.4419,40.59,pos
5042,2024-02-27 18:06:53,1155,8,13,23.47,1.1513,27.02,app
5043,2025-06-11 23:41:25,1376,2,39,69.01,1.5945,110.04,pos
5044,2024-08-27 05:01:26,223,3,19,26.9,1.4927,40.15,pos
5045,2024-07-06 08:49:39,1466,3,37,66.14,1.4322,94.73,pos
5046,2024-08-30 15:32:20,,4,3,23.18,1.6696,38.7,app
5047,2024-03-27 13:36:16,,2,25,22.12,1.6971,37.54,pos
5048,2024-09-07 06:49:50,483,6,8,41.32,0.4742,19.59,pos
5049,2024-12-28 11:21:54,332,10,42,2.0,23.4663,46.93,web
5050,2025-09-30 05:23:14,,5,67,4.2,1.1414,4.79,app
5051,2025-03-20 02:15:22,,9,59,16.46,1.016,16.72,pos
5052,2024-04-17 08:47:07,8,9,25,5.01,0.9447,4.73,pos
5053,2025-09-01 02:57:47,487,7,8,14.7,0.5895,8.67,web
5054,2025-06-03 09:48:03,1483,3,54,18.79,1.5382,28.9,web
5055,2024-11-03 06:46:25,1204,3,38,32.67,1.5033,49.11,pos
5056,2026-01-01 04:43:55,932,4,70,54.95,1.5377,84.5,pos
5057,2026-02-19 12:42:15,,5,56,3.33,1.0402,3.46,pos
5058,2024-09-06 12:08:35,457,4,67,54.64,1.5118,82.6,pos
5059,2025-05-20 12:58:01,,3,28,33.58,1.5971,53.63,pos
5060,2026-01-23 22:59:15,1190,12,38,1.0,4.7718,4.77,pos
5061,2025-03-07 16:52:46,352,5,44,9.4,1.0447,9.82,web
5062,2025-01-25 21:49:11,795,8,4,18.06,1.2622,22.8,pos
5063,2024-12-18 03:46:43,1429,11,45,1.0,21.224,21.22,web
5064,2024-10-20 20:49:51,,8,36,7.82,1.2812,10.02,app
5065,2024-12-29 22:57:35,1070,8,66,21.1,1.2158,25.65,app
5066,2024-05-03 18:55:43,1249,1,44,28.33,1.434,40.63,pos
5067,2025-02-20 06:32:31,988,6,45,11.08,0.4644,5.15,pos
5068,2026-01-10 23:50:34,,3,25,15.77,1.4758,23.27,pos
5069,2024-04-18 19:13:56,1235,5,65,8.61,1.0813,9.31,pos
5070,2025-12-25 11:50:50,717,3,13,29.79,1.4207,42.32,pos
5071,2025-08-14 14:08:09,85,9,49,19.28,0.975,18.8,pos
5072,2024-01-02 01:11:38,682,3,48,59.16,1.512,89.45,app
5073,2024-06-09 11:25:54,1368,1,48,34.53,1.5278,52.75,pos
5074,2024-04-21 09:25:27,,11,53,2.0,21.7215,43.44,pos
5075,2024-02-10 15:41:51,1167,5,7,7.91,1.112,8.8,pos
5076,2024-02-24 23:54:15,869,5,22,8.73,1.1603,10.13,pos
5077,2024-11-04 12:31:41,320,1,56,32.61,1.6369,53.38,app
5078,2024-08-05 20:14:29,1299,2,38,69.37,1.6355,113.45,pos
5079,2024-11-18 17:36:06,708,3,35,25.45,1.39,35.38,pos
5080,2025-06-04 15:16:15,843,9,32,21.26,0.8786,18.68,web
5081,2025-07-21 06:01:05,160,12,24,1.0,4.8538,4.85,pos
5082,2025-09-16 06:06:50,910,5,57,6.39,1.0229,6.54,pos
5083,2025-08-15 09:13:56,335,9,53,20.68,1.0061,20.81,pos
5084,2024-02-16 11:10:24,163,12,6,3.0,4.1898,12.57,pos
5085,2024-07-29 00:52:49,594,9,2,14.3,0.9661,13.82,pos
5086,2024-07-19 03:39:45,,12,66,2.0,4.3613,8.72,pos
5087,2024-01-31 16:14:04,,5,9,8.61,1.1278,9.71,app
5088,2024-04-05 21:27:15,1431,4,10,55.26,1.6992,93.9,web
5089,2024-09-25 17:28:11,581,10,27,1.0,25.8518,25.85,pos
5090,2024-03-28 22:08:29,176,3,10,18.24,1.3711,25.01,app
5091,2024-11-17 11:26:32,,6,48,48.86,0.4296,20.99,pos
5092,2026-03-22 04:47:43,1126,6,5,28.13,0.4151,11.68,pos
5093,2025-07-09 16:53:53,548,2,34,43.73,1.6482,72.08,pos
5094,2025-09-18 06:03:47,,6,16,21.82,0.4235,9.24,pos
5095,2024-03-21 09:23:45,134,6,30,36.07,0.4223,15.23,web
5096,2024-07-08 18:37:44,,12,56,1.0,4.7628,4.76,pos
5097,2024-05-29 11:09:08,758,10,25,2.0,23.4474,46.89,pos
5098,2025-10-17 08:08:20,22,11,33,3.0,23.3139,69.94,pos
5099,2025-05-08 08:52:23,249,12,5,2.0,4.284,8.57,app
5100,2024-10-17 07:51:41,,8,19,13.05,1.1101,14.49,pos
5101,2025-04-20 15:18:12,1484,12,23,2.0,4.807,9.61,pos
5102,2025-11-09 18:53:23,71,12,55,3.0,4.5669,13.7,pos
5103,2024-12-23 15:49:08,835,1,13,51.97,1.6548,86.0,pos
5104,2025-01-04 00:34:50,1210,2,35,57.49,1.5618,89.79,pos
5105,2026-02-23 14:19:57,,12,58,3.0,4.2196,12.66,app
5106,2024-07-29 19:54:36,1317,3,67,43.64,1.5647,68.28,pos
5107,2024-04-29 10:04:19,1211,5,20,8.4,1.0586,8.89,pos
5108,2025-05-28 20:14:02,305,7,55,21.55,0.5213,11.23,pos
5109,2025-11-04 09:48:01,807,7,36,36.53,0.5833,21.31,pos
5110,2024-04-18 20:24:02,351,10,18,3.0,26.5119,79.54,pos
5111,2025-02-25 02:57:24,,12,55,2.0,4.4789,8.96,pos
5112,2024-12-28 20:28:33,933,8,65,6.67,1.1987,8.0,pos
5113,2024-07-28 07:56:02,111,9,29,20.83,0.8867,18.47,pos
5114,2024-12-06 04:14:10,,2,46,39.99,1.603,64.1,pos
5115,2025-01-21 17:25:44,790,2,50,50.36,1.5592,78.52,pos
5116,2024-08-22 14:47:18,667,12,15,3.0,4.2411,12.72,pos
5117,2025-09-15 04:45:12,,11,72,2.0,23.5879,47.18,pos
5118,2024-06-20 10:19:31,41,9,35,5.04,0.9104,4.59,pos
5119,2024-10-07 10:37:14,1376,8,51,27.45,1.1455,31.44,pos
5120,2025-10-10 10:32:53,424,4,45,17.42,1.5918,27.73,pos
5121,2026-02-05 04:49:00,1467,6,46,9.03,0.4605,4.16,pos
5122,2025-06-11 19:08:00,100,11,7,3.0,21.0078,63.02,pos
5123,2024-10-17 05:06:34,1417,12,65,1.0,4.3931,4.39,web
5124,2025-07-29 23:18:10,605,5,10,6.68,1.1438,7.64,app
5125,2024-07-15 23:36:30,856,2,51,17.65,1.5583,27.5,pos
5126,2024-03-06 17:23:14,189,10,16,3.0,25.019,75.06,app
5127,2025-04-27 08:06:10,1099,4,53,42.13,1.5587,65.67,pos
5128,2024-07-27 01:21:14,192,8,57,11.98,1.264,15.14,pos
5129,2024-07-03 16:54:24,892,8,43,14.28,1.2901,18.42,web
5130,2024-03-04 03:20:22,1012,6,26,46.37,0.4216,19.55,app
5131,2025-07-04 13:34:45,1362,3,23,49.14,1.374,67.52,pos
5132,2025-09-03 12:48:03,,4,8,26.71,1.6189,43.24,pos
5133,2025-11-17 18:49:36,811,8,48,26.34,1.2522,32.98,pos
5134,2024-04-26 12:36:29,509,5,64,4.28,1.1173,4.78,pos
5135,2024-01-02 14:44:23,350,1,59,45.01,1.6151,72.7,app
5136,2024-11-18 07:43:43,183,1,15,15.17,1.5832,24.02,app
5137,2024-01-09 13:52:13,491,5,13,8.5,1.0833,9.21,pos
5138,2024-02-08 04:41:37,712,8,67,18.37,1.257,23.09,pos
5139,2025-09-14 05:33:12,1153,1,64,63.4,1.4907,94.51,pos
5140,2024-03-15 12:40:48,1209,5,52,7.74,1.0884,8.42,pos
5141,2024-07-13 09:28:40,955,12,57,1.0,4.4507,4.45,pos
5142,2025-02-21 04:55:02,78,3,49,16.06,1.5627,25.1,pos
5143,2025-04-14 13:35:34,845,6,43,38.41,0.479,18.4,app
5144,2025-05-07 12:59:36,1039,7,33,53.42,0.561,29.97,app
5145,2024-10-25 05:21:27,922,5,46,3.52,1.1187,3.94,pos
5146,2024-03-07 06:06:09,,9,38,18.91,0.9364,17.71,app
5147,2025-04-16 19:49:09,459,12,29,3.0,4.6266,13.88,pos
5148,2024-12-26 03:53:21,1320,11,5,3.0,23.6514,70.95,pos
5149,2025-05-26 12:45:20,457,12,60,3.0,4.3603,13.08,pos
5150,2024-12-01 15:49:02,,12,28,3.0,4.3235,12.97,app
5151,2024-01-25 21:55:27,,5,22,7.14,1.1066,7.9,app
5152,2024-08-31 23:59:15,605,7,11,24.5,0.5755,14.1,app
5153,2024-09-05 00:08:55,,7,63,28.97,0.5064,14.67,pos
5154,2025-09-27 04:50:00,,1,49,67.0,1.5319,102.64,pos
5155,2025-11-23 11:51:25,328,12,40,1.0,4.6692,4.67,app
5156,2025-07-14 01:38:58,1181,4,72,59.99,1.5553,93.3,pos
5157,2024-03-05 11:25:47,616,12,38,3.0,4.3825,13.15,pos
5158,2025-09-12 10:46:26,,4,33,35.74,1.7362,62.05,pos
5159,2024-02-05 04:57:35,528,5,68,5.13,1.0197,5.23,pos
5160,2025-09-20 06:07:24,462,3,72,54.03,1.4144,76.42,pos
5161,2024-11-08 20:51:25,,1,60,64.06,1.6239,104.03,pos
5162,2024-03-06 22:33:16,1445,9,64,17.91,1.0175,18.22,pos
5163,2024-04-06 11:48:37,1306,4,31,66.14,1.5622,103.32,pos
5164,2024-10-05 14:35:54,306,10,33,2.0,24.0935,48.19,pos
5165,2024-11-20 06:12:57,,8,72,18.02,1.1624,20.95,pos
5166,2025-04-22 18:53:10,,6,4,31.81,0.4799,15.27,pos
5167,2024-07-25 10:03:16,,4,46,60.43,1.5058,91.0,app
5168,2024-03-27 05:16:53,877,8,58,26.68,1.1681,31.16,pos
5169,2025-05-13 10:09:43,,12,41,2.0,4.7127,9.43,app
5170,2025-08-19 04:40:46,1336,4,51,62.22,1.5446,96.11,web
5171,2024-04-15 13:48:47,519,8,36,7.11,1.1724,8.34,app
5172,2025-11-06 01:06:43,307,10,41,2.0,24.663,49.33,pos
5173,2025-03-03 14:10:03,1415,3,34,50.89,1.4602,74.31,pos
5174,2024-04-26 19:25:11,332,12,58,3.0,4.4004,13.2,pos
5175,2024-11-11 07:07:26,,7,9,21.54,0.5863,12.63,pos
5176,2026-02-04 05:29:25,177,10,49,2.0,23.1026,46.21,app
5177,2024-04-05 09:14:09,1205,3,42,37.68,1.4825,55.86,pos
5178,2025-05-27 17:10:48,1341,7,17,31.2,0.5279,16.47,app
5179,2026-01-06 03:04:47,784,6,34,8.01,0.4302,3.45,web
5180,2026-01-01 19:49:53,580,6,15,54.07,0.4465,24.14,pos
5181,2024-01-11 02:41:10,1089,11,21,2.0,23.1209,46.24,app
5182,2025-11-01 09:00:34,371,10,29,3.0,24.5057,73.52,pos
5183,2024-10-04 16:06:54,516,6,34,8.72,0.4701,4.1,pos
5184,2026-03-03 12:24:31,1173,4,58,34.87,1.5832,55.21,pos
5185,2025-04-08 13:06:33,348,3,7,62.08,1.4236,88.38,pos
5186,2025-02-03 07:06:56,1014,7,46,34.23,0.5684,19.46,pos
5187,2024-01-18 08:30:02,,9,60,14.63,0.9791,14.32,pos
5188,2025-11-24 06:20:26,,4,66,44.71,1.7249,77.12,pos
5189,2026-03-17 23:07:42,724,12,67,1.0,4.3354,4.34,web
5190,2025-02-18 00:20:38,270,10,60,3.0,23.9602,71.88,pos
5191,2025-02-23 22:08:24,362,5,8,3.25,1.1699,3.8,app
5192,2024-01-12 12:12:23,869,9,68,14.63,0.984,14.4,pos
5193,2024-03-13 15:24:17,925,7,26,54.2,0.58,31.44,web
5194,2024-09-27 10:52:42,630,8,60,7.59,1.1714,8.89,pos
5195,2024-10-27 15:16:37,1100,2,44,63.91,1.5879,101.48,app
5196,2024-08-31 16:09:23,,8,28,14.45,1.195,17.27,pos
5197,2026-03-30 12:08:26,405,2,38,16.1,1.7278,27.82,pos
5198,2024-04-27 01:57:12,241,7,55,29.6,0.5742,17.0,pos
5199,2024-09-20 11:44:42,1382,11,51,3.0,22.7898,68.37,pos
5200,2025-11-01 10:29:42,806,3,10,42.62,1.4043,59.85,pos
5201,2024-10-08 17:08:28,,8,52,21.31,1.2748,27.17,pos
5202,2025-11-14 10:54:28,,11,59,1.0,21.6213,21.62,pos
5203,2025-02-19 19:27:57,1169,6,59,39.7,0.438,17.39,pos
5204,2024-09-25 00:31:30,,6,20,39.08,0.418,16.34,web
5205,2024-10-20 18:27:25,144,4,57,28.15,1.5788,44.44,pos
5206,2025-03-20 05:03:18,197,2,45,63.17,1.6948,107.06,pos
5207,2024-10-07 18:11:19,1142,2,43,19.63,1.5797,31.01,pos
5208,2024-01-03 23:48:02,54,7,59,32.55,0.5436,17.69,pos
5209,2024-11-02 16:18:21,240,4,13,58.63,1.5918,93.33,app
5210,2025-04-30 18:49:20,403,4,52,63.93,1.5322,97.95,pos
5211,2024-01-13 14:37:41,739,4,32,53.19,1.6816,89.44,app
5212,2024-09-28 14:17:11,182,1,13,23.83,1.6611,39.58,pos
5213,2025-12-01 20:13:26,1221,2,38,46.86,1.7356,81.33,pos
5214,2025-11-28 12:04:09,477,2,62,15.1,1.6707,25.23,pos
5215,2024-07-14 15:37:23,402,3,6,18.68,1.4245,26.61,web
5216,2025-05-27 06:00:52,796,4,51,63.11,1.6501,104.14,pos
5217,2024-12-23 23:49:28,888,4,54,49.8,1.7062,84.97,web
5218,2025-04-29 12:31:50,1187,9,15,5.76,0.9354,5.39,web
5219,2024-07-24 12:03:09,919,4,18,49.86,1.5881,79.18,app
5220,2024-02-05 18:11:53,1189,5,19,6.93,1.164,8.07,app
5221,2024-05-19 03:46:52,359,5,58,4.1,1.0494,4.3,app
5222,2025-06-14 00:47:38,,10,62,3.0,26.5987,79.8,pos
5223,2024-11-17 15:18:07,276,2,13,22.61,1.5598,35.27,pos
5224,2026-02-23 22:11:25,,10,6,1.0,24.4763,24.48,pos
5225,2025-07-24 23:19:22,611,8,55,6.97,1.2113,8.44,app
5226,2025-08-26 02:55:59,487,1,40,55.01,1.638,90.11,pos
5227,2025-05-22 13:23:37,1428,5,54,6.17,1.0259,6.33,app
5228,2024-11-07 13:41:03,,5,28,9.34,1.0853,10.14,web
5229,2026-02-05 18:45:31,381,2,14,21.58,1.8213,39.3,pos
5230,2025-05-31 07:46:21,1343,11,17,3.0,20.5286,61.59,pos
5231,2024-06-16 09:42:01,1273,11,7,3.0,23.2823,69.85,pos
5232,2025-03-30 20:03:46,,11,54,2.0,23.599,47.2,pos
5233,2024-01-29 01:39:09,755,10,39,3.0,25.5379,76.61,app
5234,2024-02-08 22:15:22,56,2,54,60.35,1.5585,94.06,app
5235,2025-06-12 16:20:06,1356,4,54,15.99,1.5902,25.43,pos
5236,2025-04-10 01:52:27,401,11,35,3.0,21.975,65.93,pos
5237,2024-01-05 15:11:53,848,1,15,35.44,1.509,53.48,app
5238,2024-02-15 00:16:23,367,6,56,46.74,0.4807,22.47,pos
5239,2024-01-28 02:11:39,616,10,64,1.0,24.0589,24.06,pos
5240,2025-05-28 08:30:13,200,11,52,3.0,22.8174,68.45,pos
5241,2025-03-15 08:05:34,,6,58,47.35,0.4624,21.89,app
5242,2024-06-03 22:39:59,,11,27,2.0,20.9406,41.88,pos
5243,2024-01-03 06:48:29,1319,10,10,3.0,24.5858,73.76,app
5244,2026-02-12 00:23:13,55,10,47,1.0,23.29,23.29,pos
5245,2025-05-31 03:53:13,776,9,6,11.53,1.0253,11.82,pos
5246,2024-08-12 07:46:00,67,9,68,19.67,0.8957,17.62,app
5247,2025-05-19 00:38:59,410,10,70,1.0,23.7669,23.77,pos
5248,2025-12-03 11:03:27,170,3,7,35.25,1.4923,52.6,pos
5249,2025-04-20 03:30:30,421,12,8,2.0,4.3214,8.64,pos
5250,2024-04-30 14:42:09,525,1,45,53.02,1.4552,77.15,pos
5251,2025-05-11 04:50:39,,2,71,20.55,1.7469,35.9,app
5252,2024-04-26 10:54:15,69,1,5,68.26,1.5536,106.05,pos
5253,2024-06-18 13:37:47,277,11,25,3.0,21.1229,63.37,web
5254,2024-01-14 00:55:01,1194,5,42,3.32,1.0695,3.55,pos
5255,2025-08-21 08:49:02,,6,56,12.07,0.4334,5.23,web
5256,2025-11-22 23:34:21,,1,25,51.37,1.456,74.79,pos
5257,2025-02-01 06:59:35,,7,15,13.76,0.5839,8.03,pos
5258,2024-12-29 18:54:51,,12,5,3.0,4.4325,13.3,pos
5259,2024-07-29 12:43:10,843,2,17,21.79,1.7759,38.7,pos
5260,2025-04-08 19:31:37,1440,11,8,1.0,20.5111,20.51,pos
5261,2024-11-17 14:41:45,1426,1,16,38.09,1.5698,59.79,pos
5262,2025-07-26 17:20:25,800,11,60,1.0,20.8974,20.9,pos
5263,2024-10-25 12:12:36,630,2,38,28.25,1.6309,46.07,app
5264,2024-09-29 04:31:17,47,12,63,2.0,4.617,9.23,pos
5265,2025-05-02 10:38:26,1050,11,2,2.0,22.81,45.62,pos
5266,2025-02-23 22:31:02,,11,9,2.0,22.1528,44.31,pos
5267,2025-05-29 17:57:01,1008,3,11,16.45,1.4805,24.35,pos
5268,2025-03-21 08:25:50,251,1,48,47.07,1.6533,77.82,web
5269,2025-12-16 11:16:24,1173,9,11,14.33,0.9251,13.26,pos
5270,2025-07-09 00:41:00,754,3,55,29.08,1.5101,43.91,pos
5271,2024-05-29 04:11:15,263,9,40,8.54,0.9921,8.47,pos
5272,2024-09-23 12:36:28,123,11,21,1.0,23.3767,23.38,pos
5273,2025-12-13 23:06:53,787,6,14,42.0,0.4316,18.13,pos
5274,2024-02-20 21:03:27,688,8,67,23.84,1.2936,30.84,pos
5275,2025-03-28 01:37:52,778,3,48,27.49,1.4134,38.85,app
5276,2025-03-11 22:33:15,450,1,2,21.36,1.4783,31.58,pos
5277,2025-04-14 17:04:33,379,2,37,28.66,1.7284,49.54,pos
5278,2024-02-13 03:57:42,761,6,18,46.43,0.4782,22.2,web
5279,2024-02-06 13:31:47,260,7,7,46.51,0.5556,25.84,pos
5280,2026-01-04 19:55:48,1062,8,24,13.79,1.233,17.0,pos
5281,2025-04-19 22:04:25,,4,45,15.85,1.6065,25.46,pos
5282,2025-03-26 10:22:40,779,8,22,22.51,1.2397,27.91,pos
5283,2025-09-30 06:37:34,83,8,15,27.77,1.2223,33.94,pos
5284,2025-05-03 01:24:19,,6,24,14.66,0.4209,6.17,pos
5285,2026-01-21 05:21:00,17,12,37,1.0,4.2326,4.23,pos
5286,2024-12-13 00:56:46,1470,3,27,57.02,1.3819,78.8,pos
5287,2024-11-25 15:13:27,,2,56,69.17,1.7545,121.36,pos
5288,2026-01-02 17:06:31,630,7,63,10.06,0.5161,5.19,pos
5289,2026-03-29 17:56:42,1188,6,9,49.17,0.4225,20.77,pos
5290,2025-12-05 17:24:31,,10,8,1.0,24.9789,24.98,pos
5291,2025-07-27 03:23:48,1057,7,2,17.45,0.5325,9.29,pos
5292,2024-10-03 02:54:15,620,6,66,35.96,0.4846,17.43,app
5293,2024-11-16 18:46:22,576,8,71,17.42,1.2699,22.12,pos
5294,2024-02-05 19:48:08,1421,8,9,6.69,1.2912,8.64,app
5295,2025-02-05 01:14:50,572,1,8,23.59,1.5469,36.49,pos
5296,2026-03-01 15:20:43,349,5,40,9.5,1.0897,10.35,app
5297,2025-09-22 17:17:32,107,5,40,6.31,1.0819,6.83,web
5298,2025-12-13 07:29:41,,9,68,6.9,0.8843,6.1,pos
5299,2026-01-30 20:18:56,1321,4,38,60.3,1.6106,97.12,pos
5300,2025-11-11 15:34:54,598,6,17,32.07,0.4309,13.82,web
5301,2024-06-07 23:41:50,1065,2,41,37.85,1.6432,62.2,pos
5302,2024-11-27 20:26:11,568,11,46,2.0,22.5698,45.14,pos
5303,2024-02-16 10:39:51,1232,12,8,2.0,4.7833,9.57,pos
5304,2025-04-24 14:50:28,765,6,27,9.39,0.4154,3.9,pos
5305,2024-06-10 08:55:57,537,2,20,40.89,1.8148,74.21,pos
5306,2024-06-17 11:03:05,1177,11,71,2.0,21.5843,43.17,pos
5307,2025-02-05 07:20:42,,6,44,48.98,0.4799,23.51,pos
5308,2024-06-11 11:58:40,592,11,69,2.0,21.7574,43.51,pos
5309,2025-09-18 21:35:55,319,12,35,1.0,4.4552,4.46,pos
5310,2024-07-29 02:21:04,49,3,17,17.82,1.3788,24.57,pos
5311,2025-09-22 09:58:09,,3,49,33.73,1.5307,51.63,web
5312,2024-06-14 23:47:58,1052,8,54,6.18,1.1829,7.31,web
5313,2025-11-13 03:37:13,,1,8,46.55,1.6718,77.82,web
5314,2025-06-16 00:15:34,1275,4,23,18.26,1.6803,30.68,pos
5315,2025-06-23 15:03:20,,10,50,3.0,23.4541,70.36,app
5316,2025-06-05 15:46:00,1065,5,35,7.36,1.0343,7.61,pos
5317,2025-02-14 17:03:53,,12,4,1.0,4.7122,4.71,pos
5318,2024-02-21 13:18:50,769,8,52,23.67,1.1611,27.48,web
5319,2025-10-01 21:34:49,,3,13,61.01,1.39,84.8,web
5320,2025-12-25 06:59:04,1234,7,61,38.69,0.5217,20.18,pos
5321,2024-02-12 15:52:55,882,6,30,12.19,0.4335,5.28,app
5322,2025-02-24 04:20:08,368,1,64,60.47,1.6497,99.76,pos
5323,2024-03-11 07:03:01,937,3,22,22.89,1.4721,33.7,pos
5324,2025-05-31 11:31:28,1161,4,52,41.77,1.5664,65.43,pos
5325,2025-09-09 12:05:38,,8,51,29.61,1.2367,36.62,pos
5326,2025-11-30 09:20:49,1030,9,8,7.95,0.8837,7.03,pos
5327,2025-06-27 19:35:53,,10,20,1.0,25.1185,25.12,pos
5328,2024-09-12 09:14:02,,8,64,13.39,1.1558,15.48,app
5329,2024-02-16 13:27:49,496,11,24,2.0,21.2209,42.44,pos
5330,2025-09-12 00:21:13,840,1,36,61.43,1.6557,101.71,app
5331,2025-10-11 12:40:20,,12,47,2.0,4.5943,9.19,pos
5332,2025-01-19 16:22:49,,10,61,1.0,23.5291,23.53,app
5333,2025-04-07 16:04:52,159,12,50,3.0,4.7371,14.21,app
5334,2025-04-29 11:21:22,779,2,7,23.18,1.7199,39.87,pos
5335,2025-07-23 17:10:37,170,10,6,2.0,23.7936,47.59,pos
5336,2024-02-21 10:49:29,,11,54,2.0,23.4947,46.99,pos
5337,2024-01-17 11:35:04,847,3,31,67.21,1.5552,104.52,web
5338,2025-03-02 00:02:34,550,6,51,8.5,0.4527,3.85,app
5339,2025-07-09 00:19:15,175,10,5,2.0,24.2809,48.56,pos
5340,2024-12-31 13:20:42,,3,52,41.69,1.3785,57.47,pos
5341,2026-02-02 08:09:55,234,3,45,48.15,1.4022,67.52,pos
5342,2024-04-29 21:24:45,597,3,19,22.19,1.5624,34.67,pos
5343,2025-06-24 20:00:45,527,2,71,39.37,1.7686,69.63,pos
5344,2025-08-29 06:01:45,,7,48,43.34,0.5202,22.55,pos
5345,2025-07-19 12:24:17,1066,4,56,38.81,1.6199,62.87,pos
5346,2024-12-30 21:42:07,579,1,66,26.06,1.6278,42.42,pos
5347,2026-03-05 04:34:55,1302,2,46,60.83,1.7106,104.06,app
5348,2025-10-06 03:11:56,784,11,67,1.0,22.1482,22.15,pos
5349,2025-07-27 13:31:30,489,1,4,17.72,1.6273,28.84,pos
5350,2025-07-20 09:06:46,,4,53,51.25,1.4945,76.59,pos
5351,2024-01-09 21:31:21,1148,1,31,64.21,1.5382,98.77,pos
5352,2024-08-08 14:37:03,443,8,37,16.24,1.1379,18.48,app
5353,2024-12-19 16:08:02,1293,3,53,69.41,1.5282,106.07,pos
5354,2025-05-24 02:35:57,1022,7,17,39.76,0.5701,22.67,app
5355,2025-09-05 22:52:48,1047,4,19,56.36,1.4981,84.43,pos
5356,2026-03-11 02:52:17,,10,45,3.0,25.0094,75.03,pos
5357,2025-10-08 22:18:40,1362,9,4,19.74,0.9509,18.77,app
5358,2024-04-06 22:23:12,1280,4,30,36.67,1.5363,56.34,pos
5359,2025-02-21 09:25:17,675,3,24,41.61,1.5042,62.59,pos
5360,2026-01-28 21:34:04,275,12,62,1.0,4.2735,4.27,pos
